driverId,circuitId,lap,statusId,position_lap,driver_name
857,9,28,1,3,Oscar Piastri
857,9,38,1,4,Oscar Piastri
857,73,44,1,13,Oscar Piastri
857,73,45,1,12,Oscar Piastri
857,79,47,11,19,Oscar Piastri
857,7,45,1,13,Oscar Piastri
857,73,26,1,13,Oscar Piastri
857,79,53,11,19,Oscar Piastri
857,7,46,1,13,Oscar Piastri
857,79,54,11,19,Oscar Piastri
857,4,21,11,11,Oscar Piastri
857,11,3,1,2,Oscar Piastri
857,6,73,11,10,Oscar Piastri
857,9,2,1,3,Oscar Piastri
857,1,51,1,11,Oscar Piastri
857,11,4,1,2,Oscar Piastri
857,79,2,11,14,Oscar Piastri
857,7,37,1,13,Oscar Piastri
857,6,43,11,11,Oscar Piastri
857,7,24,1,10,Oscar Piastri
857,4,54,11,13,Oscar Piastri
857,77,8,1,18,Oscar Piastri
857,77,34,1,17,Oscar Piastri
857,70,19,11,15,Oscar Piastri
857,7,49,1,13,Oscar Piastri
857,7,4,1,7,Oscar Piastri
857,70,47,11,19,Oscar Piastri
857,10,7,1,2,Oscar Piastri
857,9,24,1,3,Oscar Piastri
857,11,54,1,4,Oscar Piastri
857,73,34,1,13,Oscar Piastri
857,5,47,11,11,Oscar Piastri
857,11,16,1,2,Oscar Piastri
857,70,4,11,15,Oscar Piastri
857,4,9,11,10,Oscar Piastri
857,1,41,1,11,Oscar Piastri
857,9,6,1,3,Oscar Piastri
857,79,30,11,18,Oscar Piastri
857,6,37,11,11,Oscar Piastri
857,3,10,10,14,Oscar Piastri
857,73,37,1,13,Oscar Piastri
857,1,18,1,10,Oscar Piastri
857,11,67,1,5,Oscar Piastri
857,79,16,11,18,Oscar Piastri
857,1,11,1,11,Oscar Piastri
857,77,13,1,18,Oscar Piastri
857,9,43,1,4,Oscar Piastri
857,5,16,11,11,Oscar Piastri
857,7,24,1,10,Oscar Piastri
857,6,32,11,11,Oscar Piastri
857,1,42,1,11,Oscar Piastri
857,7,22,1,11,Oscar Piastri
857,1,11,1,11,Oscar Piastri
857,70,21,11,15,Oscar Piastri
857,70,6,11,15,Oscar Piastri
857,70,61,11,19,Oscar Piastri
857,4,57,11,13,Oscar Piastri
857,10,37,1,3,Oscar Piastri
857,4,1,11,10,Oscar Piastri
857,6,74,11,10,Oscar Piastri
857,4,12,11,9,Oscar Piastri
857,7,14,1,10,Oscar Piastri
857,70,64,11,19,Oscar Piastri
857,4,5,11,11,Oscar Piastri
857,7,60,1,12,Oscar Piastri
857,70,6,11,15,Oscar Piastri
857,6,14,11,11,Oscar Piastri
857,11,18,1,3,Oscar Piastri
857,3,14,10,15,Oscar Piastri
857,79,22,11,18,Oscar Piastri
857,9,6,1,3,Oscar Piastri
857,11,5,1,2,Oscar Piastri
857,7,53,1,12,Oscar Piastri
857,1,8,1,10,Oscar Piastri
857,70,3,11,15,Oscar Piastri
857,79,7,11,18,Oscar Piastri
857,6,70,11,10,Oscar Piastri
857,11,3,1,2,Oscar Piastri
857,77,43,1,17,Oscar Piastri
857,73,13,1,13,Oscar Piastri
857,70,14,11,14,Oscar Piastri
857,6,48,11,11,Oscar Piastri
857,9,29,1,5,Oscar Piastri
857,1,52,1,11,Oscar Piastri
857,6,47,11,10,Oscar Piastri
857,10,1,1,2,Oscar Piastri
857,1,8,1,10,Oscar Piastri
857,11,49,1,4,Oscar Piastri
857,1,9,1,10,Oscar Piastri
857,70,12,11,13,Oscar Piastri
857,73,48,1,11,Oscar Piastri
857,73,39,1,13,Oscar Piastri
857,79,25,11,18,Oscar Piastri
857,4,14,11,8,Oscar Piastri
857,4,65,11,12,Oscar Piastri
857,3,8,10,16,Oscar Piastri
857,1,27,1,12,Oscar Piastri
857,77,4,1,19,Oscar Piastri
857,70,25,11,18,Oscar Piastri
857,11,64,1,5,Oscar Piastri
857,79,41,11,19,Oscar Piastri
857,4,44,11,11,Oscar Piastri
857,73,34,1,13,Oscar Piastri
857,6,8,11,11,Oscar Piastri
857,7,43,1,13,Oscar Piastri
857,5,1,11,10,Oscar Piastri
857,73,3,1,11,Oscar Piastri
857,79,54,11,19,Oscar Piastri
857,4,8,11,11,Oscar Piastri
857,6,36,11,11,Oscar Piastri
857,10,44,1,4,Oscar Piastri
857,70,6,11,15,Oscar Piastri
857,5,9,11,10,Oscar Piastri
857,1,36,1,11,Oscar Piastri
857,73,18,1,13,Oscar Piastri
857,5,60,11,11,Oscar Piastri
857,79,32,11,19,Oscar Piastri
857,9,2,1,3,Oscar Piastri
857,10,40,1,3,Oscar Piastri
857,1,57,1,9,Oscar Piastri
857,4,15,11,6,Oscar Piastri
857,1,26,1,12,Oscar Piastri
857,5,60,11,11,Oscar Piastri
857,7,22,1,11,Oscar Piastri
857,6,3,11,11,Oscar Piastri
857,77,16,1,17,Oscar Piastri
857,77,37,1,17,Oscar Piastri
857,3,5,10,16,Oscar Piastri
857,7,26,1,10,Oscar Piastri
857,9,42,1,3,Oscar Piastri
857,79,55,11,19,Oscar Piastri
857,7,24,1,10,Oscar Piastri
857,79,40,11,19,Oscar Piastri
857,9,47,1,4,Oscar Piastri
857,70,56,11,19,Oscar Piastri
857,7,20,1,11,Oscar Piastri
857,73,24,1,13,Oscar Piastri
857,79,49,11,19,Oscar Piastri
857,73,33,1,13,Oscar Piastri
857,70,43,11,19,Oscar Piastri
857,7,23,1,10,Oscar Piastri
857,6,8,11,11,Oscar Piastri
857,73,50,1,11,Oscar Piastri
857,6,33,11,11,Oscar Piastri
857,4,64,11,13,Oscar Piastri
857,6,27,11,11,Oscar Piastri
857,77,8,1,18,Oscar Piastri
857,73,46,1,12,Oscar Piastri
857,7,5,1,7,Oscar Piastri
857,79,37,11,19,Oscar Piastri
857,77,32,1,17,Oscar Piastri
857,7,32,1,10,Oscar Piastri
857,6,65,11,11,Oscar Piastri
857,73,24,1,13,Oscar Piastri
857,4,12,11,9,Oscar Piastri
857,1,42,1,11,Oscar Piastri
857,79,20,11,18,Oscar Piastri
857,1,20,1,10,Oscar Piastri
857,9,28,1,3,Oscar Piastri
857,1,31,1,11,Oscar Piastri
857,7,5,1,7,Oscar Piastri
857,11,66,1,5,Oscar Piastri
857,7,13,1,10,Oscar Piastri
857,73,25,1,13,Oscar Piastri
857,9,4,1,3,Oscar Piastri
857,4,42,11,11,Oscar Piastri
857,1,12,1,11,Oscar Piastri
857,79,6,11,18,Oscar Piastri
857,6,71,11,10,Oscar Piastri
857,10,11,1,2,Oscar Piastri
857,9,11,1,3,Oscar Piastri
857,6,53,11,9,Oscar Piastri
857,79,47,11,19,Oscar Piastri
857,7,44,1,13,Oscar Piastri
857,3,4,10,16,Oscar Piastri
857,70,11,11,13,Oscar Piastri
857,70,66,11,18,Oscar Piastri
857,7,57,1,12,Oscar Piastri
857,1,13,1,11,Oscar Piastri
857,77,39,1,17,Oscar Piastri
857,73,4,1,11,Oscar Piastri
857,1,8,1,10,Oscar Piastri
857,9,8,1,3,Oscar Piastri
857,73,48,1,12,Oscar Piastri
857,9,38,1,4,Oscar Piastri
857,6,8,11,11,Oscar Piastri
857,79,36,11,19,Oscar Piastri
857,4,35,11,7,Oscar Piastri
857,6,57,11,10,Oscar Piastri
857,7,37,1,11,Oscar Piastri
857,73,16,1,13,Oscar Piastri
857,77,38,1,17,Oscar Piastri
857,79,39,11,19,Oscar Piastri
857,6,57,11,10,Oscar Piastri
857,77,13,1,18,Oscar Piastri
857,1,8,1,10,Oscar Piastri
857,7,48,1,13,Oscar Piastri
857,1,41,1,11,Oscar Piastri
857,4,6,11,12,Oscar Piastri
857,7,1,1,7,Oscar Piastri
857,11,48,1,5,Oscar Piastri
857,10,2,1,2,Oscar Piastri
857,73,27,1,13,Oscar Piastri
857,70,43,11,19,Oscar Piastri
857,4,60,11,13,Oscar Piastri
857,73,45,1,12,Oscar Piastri
857,77,44,1,16,Oscar Piastri
857,4,45,11,11,Oscar Piastri
857,79,6,11,18,Oscar Piastri
857,70,32,11,19,Oscar Piastri
857,79,7,11,18,Oscar Piastri
857,7,7,1,6,Oscar Piastri
857,79,51,11,19,Oscar Piastri
857,1,55,1,9,Oscar Piastri
857,11,11,1,2,Oscar Piastri
857,9,25,1,3,Oscar Piastri
857,70,4,11,15,Oscar Piastri
857,73,23,1,13,Oscar Piastri
857,1,28,1,11,Oscar Piastri
857,10,46,1,4,Oscar Piastri
857,11,37,1,3,Oscar Piastri
857,7,23,1,10,Oscar Piastri
857,10,4,1,2,Oscar Piastri
857,7,22,1,10,Oscar Piastri
857,1,49,1,11,Oscar Piastri
857,77,35,1,17,Oscar Piastri
857,77,19,1,17,Oscar Piastri
857,70,12,11,13,Oscar Piastri
857,73,1,1,11,Oscar Piastri
857,10,33,1,3,Oscar Piastri
857,70,35,11,18,Oscar Piastri
857,4,55,11,13,Oscar Piastri
857,70,29,11,19,Oscar Piastri
857,79,6,11,18,Oscar Piastri
857,1,40,1,11,Oscar Piastri
857,6,32,11,11,Oscar Piastri
857,7,54,1,12,Oscar Piastri
857,6,70,11,10,Oscar Piastri
857,70,3,11,15,Oscar Piastri
857,73,12,1,13,Oscar Piastri
857,4,37,11,7,Oscar Piastri
857,4,37,11,7,Oscar Piastri
857,9,16,1,3,Oscar Piastri
857,7,44,1,13,Oscar Piastri
857,7,61,1,12,Oscar Piastri
857,11,68,1,5,Oscar Piastri
857,77,15,1,17,Oscar Piastri
857,77,27,1,17,Oscar Piastri
857,70,31,11,19,Oscar Piastri
857,79,9,11,18,Oscar Piastri
857,7,5,1,7,Oscar Piastri
857,79,17,11,18,Oscar Piastri
857,4,18,11,14,Oscar Piastri
857,79,27,11,18,Oscar Piastri
857,4,38,11,7,Oscar Piastri
857,4,6,11,11,Oscar Piastri
857,6,36,11,11,Oscar Piastri
857,70,3,11,15,Oscar Piastri
857,79,52,11,19,Oscar Piastri
857,4,35,11,7,Oscar Piastri
857,7,43,1,13,Oscar Piastri
857,4,15,11,6,Oscar Piastri
857,9,3,1,3,Oscar Piastri
857,79,33,11,19,Oscar Piastri
857,70,4,11,15,Oscar Piastri
857,5,3,11,11,Oscar Piastri
857,77,9,1,18,Oscar Piastri
857,79,27,11,18,Oscar Piastri
857,4,17,11,8,Oscar Piastri
857,9,38,1,4,Oscar Piastri
857,7,52,1,12,Oscar Piastri
857,77,2,1,19,Oscar Piastri
857,1,39,1,11,Oscar Piastri
857,11,11,1,2,Oscar Piastri
857,4,56,11,13,Oscar Piastri
857,77,23,1,17,Oscar Piastri
857,70,62,11,19,Oscar Piastri
857,77,34,1,17,Oscar Piastri
857,77,37,1,17,Oscar Piastri
857,79,6,11,18,Oscar Piastri
857,77,10,1,18,Oscar Piastri
857,70,13,11,13,Oscar Piastri
857,6,40,11,11,Oscar Piastri
857,6,65,11,11,Oscar Piastri
857,1,1,1,12,Oscar Piastri
857,73,43,1,13,Oscar Piastri
857,79,17,11,18,Oscar Piastri
857,77,47,1,16,Oscar Piastri
857,11,42,1,4,Oscar Piastri
857,4,8,11,10,Oscar Piastri
857,79,50,11,19,Oscar Piastri
857,79,29,11,18,Oscar Piastri
857,70,60,11,19,Oscar Piastri
857,10,7,1,2,Oscar Piastri
857,5,16,11,11,Oscar Piastri
857,79,41,11,19,Oscar Piastri
857,77,16,1,17,Oscar Piastri
857,79,30,11,19,Oscar Piastri
857,7,33,1,9,Oscar Piastri
857,4,15,11,6,Oscar Piastri
857,79,17,11,18,Oscar Piastri
857,1,18,1,10,Oscar Piastri
857,1,30,1,11,Oscar Piastri
857,73,4,1,11,Oscar Piastri
857,79,41,11,19,Oscar Piastri
857,70,5,11,15,Oscar Piastri
857,6,32,11,11,Oscar Piastri
857,77,14,1,18,Oscar Piastri
857,9,7,1,2,Oscar Piastri
857,6,63,11,11,Oscar Piastri
857,1,25,1,11,Oscar Piastri
857,7,64,1,12,Oscar Piastri
857,4,44,11,11,Oscar Piastri
857,73,26,1,13,Oscar Piastri
857,70,18,11,16,Oscar Piastri
857,70,44,11,19,Oscar Piastri
857,70,48,11,19,Oscar Piastri
857,11,68,1,5,Oscar Piastri
857,73,42,1,13,Oscar Piastri
857,4,43,11,11,Oscar Piastri
857,6,63,11,11,Oscar Piastri
857,70,46,11,19,Oscar Piastri
857,70,3,11,15,Oscar Piastri
857,79,53,11,19,Oscar Piastri
857,6,16,11,11,Oscar Piastri
857,73,40,1,13,Oscar Piastri
857,6,72,11,10,Oscar Piastri
857,77,20,1,17,Oscar Piastri
857,6,53,11,9,Oscar Piastri
857,7,48,1,13,Oscar Piastri
857,6,58,11,11,Oscar Piastri
857,1,22,1,11,Oscar Piastri
857,11,2,1,2,Oscar Piastri
857,4,40,11,13,Oscar Piastri
857,6,40,11,11,Oscar Piastri
857,5,2,11,11,Oscar Piastri
857,77,6,1,19,Oscar Piastri
857,5,46,11,11,Oscar Piastri
857,6,41,11,11,Oscar Piastri
857,7,30,1,10,Oscar Piastri
857,7,44,1,13,Oscar Piastri
857,79,35,11,19,Oscar Piastri
857,7,59,1,12,Oscar Piastri
857,10,12,1,2,Oscar Piastri
857,70,4,11,15,Oscar Piastri
857,4,30,11,11,Oscar Piastri
857,70,4,11,15,Oscar Piastri
857,79,18,11,18,Oscar Piastri
857,7,50,1,13,Oscar Piastri
857,6,29,11,11,Oscar Piastri
857,73,2,1,11,Oscar Piastri
857,70,7,11,14,Oscar Piastri
857,7,61,1,12,Oscar Piastri
857,11,48,1,5,Oscar Piastri
857,7,54,1,12,Oscar Piastri
857,6,32,11,11,Oscar Piastri
857,4,45,11,11,Oscar Piastri
857,7,21,1,11,Oscar Piastri
857,4,5,11,12,Oscar Piastri
857,9,22,1,3,Oscar Piastri
857,6,70,11,10,Oscar Piastri
857,9,7,1,3,Oscar Piastri
857,9,7,1,3,Oscar Piastri
857,79,52,11,19,Oscar Piastri
857,6,38,11,11,Oscar Piastri
857,79,24,11,18,Oscar Piastri
857,79,22,11,18,Oscar Piastri
857,6,58,11,11,Oscar Piastri
857,1,7,1,10,Oscar Piastri
857,73,36,1,13,Oscar Piastri
857,9,7,1,3,Oscar Piastri
857,11,10,1,2,Oscar Piastri
857,6,61,11,11,Oscar Piastri
857,79,20,11,18,Oscar Piastri
857,77,28,1,17,Oscar Piastri
857,1,38,1,11,Oscar Piastri
857,11,11,1,2,Oscar Piastri
857,6,15,11,11,Oscar Piastri
857,73,46,1,12,Oscar Piastri
857,1,49,1,11,Oscar Piastri
857,73,12,1,13,Oscar Piastri
857,9,13,1,3,Oscar Piastri
857,4,14,11,7,Oscar Piastri
857,6,73,11,10,Oscar Piastri
857,77,1,1,19,Oscar Piastri
857,10,11,1,2,Oscar Piastri
857,7,30,1,10,Oscar Piastri
857,9,51,1,4,Oscar Piastri
857,7,17,1,11,Oscar Piastri
857,4,59,11,12,Oscar Piastri
857,6,28,11,11,Oscar Piastri
857,4,24,11,11,Oscar Piastri
857,73,1,1,11,Oscar Piastri
857,1,38,1,11,Oscar Piastri
857,79,6,11,18,Oscar Piastri
857,73,21,1,13,Oscar Piastri
857,73,48,1,12,Oscar Piastri
857,11,37,1,3,Oscar Piastri
857,5,59,11,11,Oscar Piastri
857,79,40,11,19,Oscar Piastri
857,9,51,1,4,Oscar Piastri
857,11,61,1,5,Oscar Piastri
857,79,9,11,18,Oscar Piastri
857,5,39,11,11,Oscar Piastri
857,79,41,11,19,Oscar Piastri
857,70,54,11,19,Oscar Piastri
857,77,8,1,19,Oscar Piastri
857,1,19,1,10,Oscar Piastri
857,4,46,11,11,Oscar Piastri
857,11,10,1,2,Oscar Piastri
857,1,20,1,10,Oscar Piastri
857,10,37,1,3,Oscar Piastri
857,73,36,1,13,Oscar Piastri
857,6,48,11,11,Oscar Piastri
857,1,39,1,11,Oscar Piastri
857,4,30,11,11,Oscar Piastri
857,79,41,11,19,Oscar Piastri
857,4,5,11,12,Oscar Piastri
857,7,44,1,13,Oscar Piastri
857,73,3,1,11,Oscar Piastri
857,73,44,1,13,Oscar Piastri
857,1,21,1,10,Oscar Piastri
857,10,44,1,4,Oscar Piastri
857,70,31,11,19,Oscar Piastri
857,5,16,11,10,Oscar Piastri
857,1,57,1,9,Oscar Piastri
857,73,24,1,13,Oscar Piastri
857,1,39,1,11,Oscar Piastri
857,4,36,11,7,Oscar Piastri
857,70,32,11,19,Oscar Piastri
857,10,12,1,2,Oscar Piastri
857,11,61,1,5,Oscar Piastri
857,9,26,1,3,Oscar Piastri
857,7,42,1,13,Oscar Piastri
857,6,37,11,11,Oscar Piastri
857,73,36,1,13,Oscar Piastri
857,7,36,1,11,Oscar Piastri
857,79,28,11,18,Oscar Piastri
857,7,15,1,10,Oscar Piastri
857,70,31,11,19,Oscar Piastri
857,1,4,1,12,Oscar Piastri
857,6,33,11,11,Oscar Piastri
857,6,7,11,11,Oscar Piastri
857,4,44,11,11,Oscar Piastri
857,73,3,1,11,Oscar Piastri
857,7,19,1,11,Oscar Piastri
857,10,35,1,3,Oscar Piastri
857,6,32,11,11,Oscar Piastri
857,4,43,11,11,Oscar Piastri
857,79,18,11,18,Oscar Piastri
857,79,36,11,19,Oscar Piastri
857,9,29,1,4,Oscar Piastri
857,9,37,1,3,Oscar Piastri
857,7,2,1,7,Oscar Piastri
857,4,11,11,9,Oscar Piastri
857,7,60,1,12,Oscar Piastri
857,7,17,1,10,Oscar Piastri
857,79,24,11,18,Oscar Piastri
857,77,14,1,17,Oscar Piastri
857,4,53,11,13,Oscar Piastri
857,77,7,1,19,Oscar Piastri
857,7,29,1,10,Oscar Piastri
857,70,65,11,19,Oscar Piastri
857,4,10,11,9,Oscar Piastri
857,70,7,11,14,Oscar Piastri
857,10,1,1,2,Oscar Piastri
857,1,53,1,11,Oscar Piastri
857,1,24,1,11,Oscar Piastri
857,9,42,1,4,Oscar Piastri
857,1,43,1,11,Oscar Piastri
857,4,30,11,11,Oscar Piastri
857,5,38,11,9,Oscar Piastri
857,73,21,1,13,Oscar Piastri
857,9,10,1,3,Oscar Piastri
857,79,31,11,19,Oscar Piastri
857,1,6,1,12,Oscar Piastri
857,77,24,1,17,Oscar Piastri
857,4,46,11,11,Oscar Piastri
857,79,48,11,19,Oscar Piastri
857,10,24,1,3,Oscar Piastri
857,4,12,11,9,Oscar Piastri
857,1,3,1,13,Oscar Piastri
857,1,19,1,10,Oscar Piastri
857,70,44,11,19,Oscar Piastri
857,4,53,11,13,Oscar Piastri
857,4,3,11,11,Oscar Piastri
857,70,2,11,15,Oscar Piastri
857,73,23,1,13,Oscar Piastri
857,6,39,11,11,Oscar Piastri
857,79,23,11,18,Oscar Piastri
857,70,18,11,16,Oscar Piastri
857,79,33,11,19,Oscar Piastri
857,7,12,1,10,Oscar Piastri
857,79,10,11,18,Oscar Piastri
857,4,48,11,11,Oscar Piastri
857,7,24,1,10,Oscar Piastri
857,11,19,1,4,Oscar Piastri
857,4,6,11,12,Oscar Piastri
857,73,13,1,13,Oscar Piastri
857,73,44,1,13,Oscar Piastri
857,1,52,1,10,Oscar Piastri
857,5,48,11,11,Oscar Piastri
857,1,9,1,10,Oscar Piastri
857,4,44,11,11,Oscar Piastri
857,7,12,1,10,Oscar Piastri
857,4,34,11,11,Oscar Piastri
857,5,63,11,11,Oscar Piastri
857,10,50,1,4,Oscar Piastri
857,11,49,1,4,Oscar Piastri
857,1,23,1,11,Oscar Piastri
857,4,32,11,11,Oscar Piastri
857,1,46,1,11,Oscar Piastri
857,9,41,1,4,Oscar Piastri
857,73,46,1,12,Oscar Piastri
857,4,62,11,13,Oscar Piastri
857,6,72,11,10,Oscar Piastri
842,79,28,22,10,Pierre Gasly
842,1,25,1,14,Pierre Gasly
842,13,2,1,17,Pierre Gasly
842,24,38,11,13,Pierre Gasly
842,73,3,1,6,Pierre Gasly
842,9,13,130,13,Pierre Gasly
842,13,13,1,6,Pierre Gasly
842,2,55,1,9,Pierre Gasly
842,73,46,1,16,Pierre Gasly
842,11,37,11,13,Pierre Gasly
842,1,38,4,5,Pierre Gasly
842,11,55,11,13,Pierre Gasly
842,1,49,1,9,Pierre Gasly
842,6,3,1,7,Pierre Gasly
842,6,32,1,4,Pierre Gasly
842,32,51,11,13,Pierre Gasly
842,6,32,1,4,Pierre Gasly
842,79,7,22,7,Pierre Gasly
842,18,17,1,6,Pierre Gasly
842,79,10,1,6,Pierre Gasly
842,79,42,22,16,Pierre Gasly
842,69,31,1,7,Pierre Gasly
842,70,58,11,12,Pierre Gasly
842,6,34,1,4,Pierre Gasly
842,32,36,11,12,Pierre Gasly
842,13,26,1,11,Pierre Gasly
842,11,18,11,19,Pierre Gasly
842,14,48,1,8,Pierre Gasly
842,34,20,1,12,Pierre Gasly
842,13,13,1,7,Pierre Gasly
842,32,53,11,13,Pierre Gasly
842,6,61,1,12,Pierre Gasly
842,77,41,1,9,Pierre Gasly
842,21,8,11,13,Pierre Gasly
842,13,30,1,9,Pierre Gasly
842,5,56,1,11,Pierre Gasly
842,6,49,1,8,Pierre Gasly
842,4,50,11,14,Pierre Gasly
842,79,11,1,6,Pierre Gasly
842,14,48,1,8,Pierre Gasly
842,18,33,1,9,Pierre Gasly
842,77,48,1,9,Pierre Gasly
842,77,19,1,10,Pierre Gasly
842,73,7,1,5,Pierre Gasly
842,3,28,131,7,Pierre Gasly
842,21,15,11,13,Pierre Gasly
842,15,57,1,10,Pierre Gasly
842,13,38,1,11,Pierre Gasly
842,11,56,11,13,Pierre Gasly
842,69,27,1,7,Pierre Gasly
842,3,25,131,8,Pierre Gasly
842,73,17,1,7,Pierre Gasly
842,69,31,1,7,Pierre Gasly
842,79,36,1,8,Pierre Gasly
842,18,2,1,9,Pierre Gasly
842,6,23,1,12,Pierre Gasly
842,3,24,1,12,Pierre Gasly
842,3,31,1,12,Pierre Gasly
842,13,2,1,16,Pierre Gasly
842,13,27,1,12,Pierre Gasly
842,3,53,1,9,Pierre Gasly
842,34,15,1,14,Pierre Gasly
842,70,21,1,8,Pierre Gasly
842,24,10,11,17,Pierre Gasly
842,7,36,1,15,Pierre Gasly
842,39,14,1,14,Pierre Gasly
842,5,13,1,11,Pierre Gasly
842,13,40,1,9,Pierre Gasly
842,4,2,1,14,Pierre Gasly
842,5,16,1,7,Pierre Gasly
842,34,34,1,15,Pierre Gasly
842,73,12,1,8,Pierre Gasly
842,5,64,1,11,Pierre Gasly
842,34,30,1,15,Pierre Gasly
842,4,50,11,14,Pierre Gasly
842,11,32,11,13,Pierre Gasly
842,13,34,1,11,Pierre Gasly
842,39,48,1,11,Pierre Gasly
842,69,54,1,9,Pierre Gasly
842,13,42,1,9,Pierre Gasly
842,1,35,4,5,Pierre Gasly
842,6,44,1,12,Pierre Gasly
842,34,27,1,14,Pierre Gasly
842,77,42,1,8,Pierre Gasly
20,34,15,1,12,Sebastian Vettel
20,4,2,11,13,Sebastian Vettel
20,4,62,11,11,Sebastian Vettel
20,34,7,1,11,Sebastian Vettel
20,11,53,11,12,Sebastian Vettel
20,18,59,1,9,Sebastian Vettel
20,4,45,11,13,Sebastian Vettel
20,70,44,11,18,Sebastian Vettel
20,14,1,5,10,Sebastian Vettel
20,24,5,1,9,Sebastian Vettel
20,34,10,1,11,Sebastian Vettel
20,70,5,11,18,Sebastian Vettel
20,69,20,1,6,Sebastian Vettel
20,69,3,1,5,Sebastian Vettel
20,15,2,1,8,Sebastian Vettel
20,73,38,1,6,Sebastian Vettel
20,4,16,11,6,Sebastian Vettel
20,23,3,1,9,Sebastian Vettel
20,69,5,1,6,Sebastian Vettel
20,79,44,4,13,Sebastian Vettel
20,15,23,1,8,Sebastian Vettel
20,21,39,1,7,Sebastian Vettel
20,32,51,11,13,Sebastian Vettel
20,34,46,1,11,Sebastian Vettel
20,1,20,3,14,Sebastian Vettel
20,24,52,1,11,Sebastian Vettel
20,18,37,1,6,Sebastian Vettel
20,18,37,1,6,Sebastian Vettel
20,11,23,11,14,Sebastian Vettel
20,24,4,1,9,Sebastian Vettel
20,21,28,1,6,Sebastian Vettel
20,34,1,1,11,Sebastian Vettel
20,34,39,1,11,Sebastian Vettel
20,9,20,1,10,Sebastian Vettel
20,6,45,1,11,Sebastian Vettel
20,4,62,11,11,Sebastian Vettel
20,70,4,11,18,Sebastian Vettel
20,4,50,11,12,Sebastian Vettel
20,73,27,1,8,Sebastian Vettel
20,73,2,1,8,Sebastian Vettel
20,39,26,1,17,Sebastian Vettel
20,6,15,1,15,Sebastian Vettel
20,7,18,1,15,Sebastian Vettel
20,7,8,1,16,Sebastian Vettel
20,20,63,1,8,Sebastian Vettel
20,79,44,4,14,Sebastian Vettel
20,7,35,1,13,Sebastian Vettel
20,4,26,11,14,Sebastian Vettel
20,18,61,1,9,Sebastian Vettel
20,9,17,1,14,Sebastian Vettel
20,7,49,1,9,Sebastian Vettel
20,39,71,1,13,Sebastian Vettel
20,34,5,1,11,Sebastian Vettel
20,4,4,11,13,Sebastian Vettel
20,4,47,11,12,Sebastian Vettel
20,69,11,1,6,Sebastian Vettel
20,9,16,1,15,Sebastian Vettel
20,11,11,11,14,Sebastian Vettel
20,32,42,11,14,Sebastian Vettel
20,32,61,11,15,Sebastian Vettel
20,69,44,1,13,Sebastian Vettel
20,11,61,11,11,Sebastian Vettel
20,69,30,1,6,Sebastian Vettel
20,13,21,1,7,Sebastian Vettel
20,32,7,11,14,Sebastian Vettel
20,7,20,1,14,Sebastian Vettel
20,4,55,11,12,Sebastian Vettel
20,69,37,1,1,Sebastian Vettel
20,13,17,1,8,Sebastian Vettel
20,9,7,1,17,Sebastian Vettel
20,1,3,3,16,Sebastian Vettel
20,9,3,1,13,Sebastian Vettel
20,39,6,1,17,Sebastian Vettel
20,73,27,1,8,Sebastian Vettel
20,6,45,1,12,Sebastian Vettel
20,79,22,4,13,Sebastian Vettel
20,39,58,1,14,Sebastian Vettel
20,21,40,1,7,Sebastian Vettel
20,4,23,11,16,Sebastian Vettel
20,21,30,1,7,Sebastian Vettel
20,11,50,11,12,Sebastian Vettel
20,73,11,1,10,Sebastian Vettel
20,13,29,1,5,Sebastian Vettel
20,73,46,1,6,Sebastian Vettel
20,6,30,1,11,Sebastian Vettel
20,11,7,11,15,Sebastian Vettel
20,70,32,11,14,Sebastian Vettel
20,18,7,1,5,Sebastian Vettel
20,19,49,1,7,Sebastian Vettel
20,24,50,1,11,Sebastian Vettel
20,4,27,11,14,Sebastian Vettel
20,18,8,1,5,Sebastian Vettel
20,15,26,1,8,Sebastian Vettel
20,11,13,11,13,Sebastian Vettel
20,32,59,11,15,Sebastian Vettel
20,11,58,11,12,Sebastian Vettel
20,73,16,1,12,Sebastian Vettel
20,34,5,1,11,Sebastian Vettel
20,9,27,1,7,Sebastian Vettel
20,34,15,1,12,Sebastian Vettel
20,7,13,1,16,Sebastian Vettel
20,13,4,1,5,Sebastian Vettel
20,24,38,1,12,Sebastian Vettel
20,15,45,1,7,Sebastian Vettel
20,34,35,1,12,Sebastian Vettel
20,13,17,1,8,Sebastian Vettel
20,7,5,1,10,Sebastian Vettel
20,4,33,11,8,Sebastian Vettel
20,69,1,1,5,Sebastian Vettel
20,7,29,1,13,Sebastian Vettel
20,22,27,1,6,Sebastian Vettel
20,14,42,1,7,Sebastian Vettel
20,24,2,1,9,Sebastian Vettel
20,70,10,11,18,Sebastian Vettel
20,15,28,1,8,Sebastian Vettel
20,1,11,3,18,Sebastian Vettel
20,7,8,1,16,Sebastian Vettel
20,11,61,11,11,Sebastian Vettel
20,21,62,1,8,Sebastian Vettel
20,24,7,1,9,Sebastian Vettel
20,70,23,11,18,Sebastian Vettel
20,32,21,11,14,Sebastian Vettel
20,1,8,3,16,Sebastian Vettel
20,39,13,1,17,Sebastian Vettel
20,39,31,1,17,Sebastian Vettel
20,34,28,1,12,Sebastian Vettel
20,11,47,11,13,Sebastian Vettel
20,4,24,11,15,Sebastian Vettel
